Steps	Token	Surprisal	NegSurprisal
80000	with	0.07731679081916809	17.624853134155273
80000	with	2.4451496601104736	11.20981216430664
80000	with	0.04581132158637047	18.99032211303711
80000	with	0.07468778640031815	11.878975868225098
80000	with	2.004098415374756	9.843856811523438
80000	with	3.276569128036499	15.5021333694458
80000	with	2.4628963470458984	14.693248748779297
100000	a	0.015643171966075897	17.00741195678711
100000	a	0.14791059494018555	14.850528717041016
100000	a	0.2061569094657898	14.283482551574707
100000	a	0.5774171352386475	15.597343444824219
100000	a	0.7910045385360718	7.538050174713135
100000	a	0.016713401302695274	21.55571937561035
100000	a	0.0052427747286856174	13.766470909118652
100000	a	0.014860938303172588	1.885341763496399
100000	a	0.9363305568695068	17.940486907958984
100000	a	0.006624133326113224	17.649784088134766
100000	a	2.6485571652301587e-05	11.926486015319824
100000	a	0.03752580285072327	18.796886444091797
100000	a	1.0255907773971558	2.870753526687622
100000	a	0.08011320978403091	7.4867024421691895
100000	a	0.007444957736879587	14.803389549255371
100000	a	0.19922932982444763	19.0164737701416
100000	a	0.007189474534243345	14.861021995544434
100000	a	0.006769184488803148	10.56185531616211
100000	a	0.07511448115110397	10.987154960632324
100000	a	0.017985021695494652	6.935014724731445
100000	a	0.8004956841468811	6.146339416503906
100000	a	1.7308931350708008	19.75322723388672
100000	a	0.43122127652168274	13.467436790466309
100000	a	1.1719295978546143	11.110116958618164
100000	a	0.3150012493133545	17.234445571899414
100000	a	0.9381611347198486	9.193291664123535
100000	a	0.19415627419948578	28.089284896850586
100000	a	3.0145347118377686	8.405847549438477
100000	a	0.03179877996444702	13.612223625183105
100000	a	0.10475996881723404	26.002832412719727
100000	a	0.04996202513575554	14.689885139465332
100000	a	1.100197434425354	23.268953323364258
100000	a	0.39795905351638794	5.0012898445129395
100000	a	4.516701698303223	12.834381103515625
100000	a	0.47380608320236206	7.0169758796691895
100000	a	0.5341523885726929	11.764708518981934
100000	a	1.7056429386138916	12.402508735656738
100000	a	0.17291106283664703	13.573713302612305
100000	a	0.031220637261867523	17.7867488861084
100000	a	0.42759931087493896	17.2338809967041
100000	a	2.426409959793091	13.173121452331543
100000	a	5.253227233886719	19.663793563842773
100000	a	1.8933110237121582	13.802886009216309
100000	a	0.5967685580253601	11.800103187561035
100000	a	2.467923164367676	17.864727020263672
100000	a	0.023009778931736946	12.965132713317871
100000	a	0.04119809716939926	16.6517333984375
100000	a	0.1752546727657318	25.410839080810547
100000	a	3.1677050590515137	9.273980140686035
100000	a	0.20640452206134796	7.124555587768555
100000	a	0.11162202060222626	15.808526039123535
100000	a	0.20287977159023285	21.61893653869629
100000	a	2.8113200664520264	14.026673316955566
100000	a	0.5975877046585083	4.746458530426025
100000	a	0.1307290494441986	8.415077209472656
100000	a	0.01514976192265749	14.651894569396973
100000	a	1.1135717630386353	13.448192596435547
100000	a	0.011505389586091042	14.042360305786133
100000	a	0.28164345026016235	29.054962158203125
100000	a	1.0047621726989746	18.423553466796875
100000	a	0.005888648796826601	15.06253719329834
100000	a	4.335076808929443	20.000638961791992
100000	a	1.3531752824783325	14.813952445983887
100000	a	0.01053594145923853	21.66074562072754
100000	a	0.14867861568927765	18.559040069580078
100000	a	0.15619470179080963	5.514167308807373
100000	a	0.7990289926528931	8.04742431640625
100000	a	4.530743598937988	18.541114807128906
100000	a	0.025657624006271362	5.99254035949707
100000	a	0.2673407793045044	3.3085875511169434
100000	a	2.210188150405884	14.935418128967285
100000	a	0.9496766924858093	18.669677734375
100000	a	0.13465552031993866	21.98553466796875
100000	a	0.0337543785572052	12.886797904968262
100000	a	0.052076589316129684	18.572525024414062
100000	a	0.5775259733200073	17.13981819152832
100000	a	0.24170885980129242	22.50084686279297
100000	a	0.7324061989784241	16.660274505615234
100000	a	1.0366215705871582	13.3204984664917
100000	a	0.011404410935938358	15.954463005065918
100000	a	0.17609617114067078	21.683698654174805
100000	a	0.833559513092041	7.273768424987793
100000	a	0.006590442731976509	20.940879821777344
100000	a	1.2953429222106934	21.352210998535156
100000	a	0.0036318537313491106	22.336755752563477
100000	a	2.3880653381347656	28.77322006225586
100000	a	0.04592477157711983	23.14861488342285
100000	a	0.40478166937828064	17.080219268798828
100000	a	0.16816645860671997	18.52872085571289
100000	a	0.3492925763130188	7.116334915161133
100000	a	0.024469485506415367	14.051068305969238
100000	a	0.031569093465805054	25.862051010131836
100000	a	0.1495150625705719	20.332717895507812
100000	a	0.07095411419868469	23.16482925415039
100000	a	0.84980309009552	17.727218627929688
100000	a	0.005794278811663389	15.854183197021484
100000	a	0.01767430268228054	22.65794563293457
100000	a	0.003042914206162095	8.6143217086792
100000	a	0.06903604418039322	16.464452743530273
100000	a	0.1286306232213974	21.332258224487305
100000	a	0.005100034177303314	16.37894630432129
100000	a	0.01786748133599758	16.785160064697266
100000	a	0.5871852040290833	15.225540161132812
100000	a	0.011879808269441128	20.90301513671875
100000	a	0.1920478790998459	9.369109153747559
100000	a	0.022836090996861458	15.93532943725586
100000	a	0.013199327513575554	13.140973091125488
100000	a	0.27192264795303345	20.723861694335938
100000	a	0.10682884603738785	16.481908798217773
100000	a	0.03919650986790657	15.82762622833252
100000	a	0.0051564727909862995	11.414134979248047
100000	a	0.0035743541084229946	16.076969146728516
100000	a	0.16696390509605408	14.340775489807129
100000	a	0.024097030982375145	7.982356071472168
100000	a	0.01067393645644188	21.847192764282227
100000	a	0.9581741094589233	17.645883560180664
100000	a	0.15211616456508636	13.863677978515625
100000	a	1.0684586763381958	11.227304458618164
100000	a	2.0860533714294434	14.2723388671875
100000	a	0.3353218138217926	18.931053161621094
100000	a	0.0451548732817173	12.937187194824219
100000	a	0.005896592512726784	19.455623626708984
100000	a	1.6500961780548096	4.8208537101745605
100000	a	0.11222661286592484	15.258537292480469
100000	a	0.006545955315232277	17.437978744506836
100000	a	0.029428448528051376	29.860551834106445
100000	a	0.012364208698272705	17.191282272338867
100000	a	0.8466089367866516	12.399575233459473
100000	a	0.023499593138694763	17.085458755493164
100000	a	0.03681488707661629	21.081478118896484
100000	a	1.8422008752822876	28.318233489990234
100000	a	0.05474621802568436	15.022439002990723
100000	a	0.1620325893163681	6.923359394073486
100000	a	0.07817422598600388	11.50084114074707
100000	a	3.8643383979797363	20.471776962280273
100000	a	0.08969324827194214	12.235163688659668
100000	a	0.40935996174812317	7.400569438934326
100000	a	0.24754278361797333	16.585693359375
100000	a	0.01647062413394451	16.8974552154541
100000	a	0.7270348072052002	16.88651466369629
100000	a	3.241694927215576	10.455810546875
100000	a	1.4321073293685913	21.512277603149414
100000	a	0.050087105482816696	22.18300437927246
100000	a	5.220837116241455	2.262953519821167
100000	a	0.273624449968338	15.490314483642578
100000	a	0.3702877461910248	14.467872619628906
100000	a	0.0541524700820446	11.0551118850708
100000	a	0.02045033872127533	18.709321975708008
100000	a	1.4232195615768433	17.36667251586914
100000	a	0.2903859615325928	29.29246711730957
100000	a	3.9372143745422363	18.850385665893555
100000	a	0.09696761518716812	14.642875671386719
100000	a	0.1290990561246872	14.299583435058594
100000	a	0.11721087992191315	15.920761108398438
100000	a	0.011282379738986492	3.881466865539551
100000	a	0.3589429259300232	13.668224334716797
100000	a	2.3108010292053223	13.831389427185059
100000	a	0.00039311990258283913	22.773679733276367
100000	a	0.007054145913571119	19.213123321533203
100000	a	0.026462463662028313	17.425739288330078
100000	a	0.006668709684163332	11.635398864746094
100000	a	2.04215669631958	27.17504119873047
100000	a	0.7411972284317017	19.97654151916504
100000	a	0.019243208691477776	17.09553337097168
100000	a	0.4085233211517334	8.03988265991211
100000	a	0.4164070188999176	11.634740829467773
100000	a	0.19639189541339874	7.199243545532227
100000	a	0.043230727314949036	15.10276985168457
100000	a	0.01838751509785652	12.67873477935791
100000	a	0.4876485764980316	25.241411209106445
100000	a	0.3797242343425751	13.71621036529541
100000	a	4.962841510772705	14.720322608947754
100000	a	0.40142959356307983	14.263284683227539
100000	a	1.183721661567688	11.932819366455078
100000	a	3.111433982849121	14.479222297668457
100000	a	0.014818714000284672	19.78023338317871
100000	a	0.04404304176568985	13.761131286621094
100000	a	0.27801114320755005	8.750596046447754
100000	a	1.0736380815505981	13.77858829498291
100000	a	1.1385308504104614	14.640528678894043
100000	a	0.0019530665595084429	18.36311912536621
100000	a	0.0020973903592675924	16.375856399536133
100000	a	0.11110108345746994	9.637360572814941
100000	a	0.042740993201732635	7.8155975341796875
100000	a	2.1982057094573975	24.664400100708008
100000	a	3.757993221282959	13.116889953613281
100000	a	0.1324700266122818	18.653562545776367
100000	a	0.9180551767349243	20.753995895385742
100000	a	0.3654627799987793	19.081396102905273
100000	a	2.2888879776000977	19.08462905883789
100000	a	0.06447962671518326	18.12602424621582
100000	a	4.162959098815918	4.8495988845825195
100000	a	0.15261007845401764	13.35622787475586
100000	a	2.8401989936828613	6.365804195404053
100000	a	0.2038349062204361	17.253694534301758
100000	a	0.04285118728876114	22.489049911499023
100000	a	1.2225366830825806	14.278751373291016
100000	a	0.5024979710578918	14.752373695373535
100000	a	0.7587339878082275	29.299739837646484
100000	a	0.5372682213783264	16.902132034301758
100000	a	0.020196465775370598	7.799213886260986
100000	a	0.2173437625169754	14.21093463897705
100000	a	0.03181205317378044	14.855086326599121
100000	a	3.5905001163482666	16.433025360107422
100000	a	3.7315287590026855	17.444927215576172
100000	a	0.04351447522640228	17.957151412963867
100000	a	0.1394100785255432	3.58382248878479
100000	a	0.11937607824802399	9.990401268005371
100000	a	1.1637452840805054	17.45242691040039
100000	a	0.08480982482433319	9.993855476379395
100000	a	0.5087323188781738	12.735918045043945
100000	a	0.09604930877685547	17.55238914489746
100000	a	8.959075927734375	8.569133758544922
100000	a	10.884759902954102	18.589921951293945
100000	a	0.6080039143562317	17.818002700805664
100000	a	2.310797929763794	14.106053352355957
100000	a	0.014592325314879417	19.05044174194336
100000	a	2.567870616912842	19.859899520874023
100000	a	0.01599588617682457	10.72100830078125
100000	a	4.849067687988281	18.24106788635254
100000	a	0.017666293308138847	15.761236190795898
100000	a	0.07569082081317902	17.82964324951172
100000	a	0.07972029596567154	21.00452995300293
100000	a	0.35541126132011414	2.099926710128784
100000	a	0.15407519042491913	16.206804275512695
100000	a	0.5578892230987549	16.600061416625977
100000	a	0.11525821685791016	18.473604202270508
100000	a	0.3492647409439087	6.718520164489746
100000	a	2.035390853881836	13.241668701171875
100000	a	0.16424158215522766	15.678683280944824
100000	a	2.3082590103149414	7.404481410980225
100000	a	0.291068434715271	19.9249210357666
100000	a	0.0028236208017915487	16.690513610839844
100000	a	3.456390619277954	14.206103324890137
100000	a	0.33628860116004944	19.9960994720459
100000	a	4.707446098327637	11.289056777954102
100000	a	5.978341579437256	16.57173728942871
100000	a	0.2602493464946747	9.783145904541016
100000	a	2.5806078910827637	12.127842903137207
100000	a	0.027256712317466736	19.095966339111328
100000	a	0.0650150328874588	16.395280838012695
100000	a	0.06189471483230591	11.103434562683105
100000	a	1.736534595489502	15.700946807861328
100000	a	2.633946180343628	20.59600067138672
100000	a	1.193432092666626	12.269293785095215
100000	a	0.2638712525367737	6.268243312835693
100000	a	2.727909564971924	12.767589569091797
100000	a	0.7148403525352478	9.04935073852539
100000	a	3.4743034839630127	16.198726654052734
100000	a	1.0888092517852783	7.639125823974609
100000	a	5.597063064575195	16.98621940612793
100000	a	1.5549261569976807	22.886329650878906
100000	a	0.8270701766014099	18.239824295043945
100000	a	1.4416815042495728	3.481954336166382
100000	a	1.8203147649765015	26.684179306030273
100000	a	0.2731430232524872	20.40187644958496
100000	a	3.1147587299346924	8.111822128295898
100000	a	2.699413299560547	16.172155380249023
100000	a	0.24670682847499847	3.7911174297332764
100000	a	3.797670841217041	12.956165313720703
100000	a	0.0481322817504406	18.968530654907227
100000	a	0.6277126669883728	10.480615615844727
100000	a	1.5390713214874268	17.66985511779785
100000	a	0.18357166647911072	12.038858413696289
100000	a	1.6237454414367676	17.982601165771484
100000	a	0.000620044709648937	10.812498092651367
100000	a	1.1663986444473267	13.087146759033203
100000	a	0.49460625648498535	19.593835830688477
100000	a	0.012516777962446213	13.698270797729492
100000	a	0.30218231678009033	11.689652442932129
100000	a	0.13386577367782593	15.015609741210938
100000	a	0.13974161446094513	14.926422119140625
100000	a	1.0918856859207153	6.210019111633301
100000	a	4.287785053253174	16.599817276000977
100000	a	0.5763540863990784	22.679466247558594
100000	a	0.7702648043632507	20.239540100097656
100000	a	0.07386718690395355	17.039278030395508
100000	a	3.256593704223633	20.089210510253906
100000	a	0.021239275112748146	18.145668029785156
100000	a	0.000601978856138885	17.113611221313477
100000	a	5.777514934539795	22.618860244750977
100000	a	0.2511029839515686	20.693090438842773
100000	a	0.522116482257843	1.3144294023513794
100000	a	2.749516487121582	18.727251052856445
100000	a	0.5348731875419617	18.060640335083008
100000	a	0.07435854524374008	3.504225969314575
100000	a	2.7896728515625	9.990510940551758
100000	a	0.2950877249240875	14.904986381530762
100000	a	0.7263903617858887	21.96262550354004
100000	a	2.4291234016418457	22.468036651611328
100000	a	0.012301069684326649	19.527210235595703
100000	a	5.0154032707214355	18.231529235839844
100000	a	0.013293836265802383	10.40323543548584
100000	a	0.009489499032497406	20.58279037475586
100000	a	0.018999135121703148	6.403382301330566
100000	a	0.2039664387702942	20.491214752197266
100000	a	0.011878160759806633	22.564586639404297
100000	a	0.5462404489517212	15.467216491699219
100000	a	0.0904182568192482	15.739395141601562
100000	a	0.020653922110795975	8.523615837097168
100000	a	1.9157341718673706	12.49945068359375
100000	a	1.1256657838821411	15.052632331848145
100000	a	0.08251291513442993	25.25641632080078
100000	a	0.007451094686985016	15.44425106048584
100000	a	7.242811679840088	11.438042640686035
100000	a	0.014305176213383675	13.472259521484375
100000	a	0.04379677399992943	6.808043003082275
100000	a	0.016307374462485313	22.663206100463867
100000	a	0.00865263119339943	20.305021286010742
100000	a	0.002454817993566394	9.908117294311523
100000	a	0.17499883472919464	13.200701713562012
100000	a	0.04464612156152725	4.143947124481201
100000	a	0.0523589588701725	19.75575828552246
100000	a	0.3041785955429077	13.10753059387207
100000	a	0.1636173129081726	2.8121070861816406
100000	a	0.24282142519950867	2.1024017333984375
100000	a	2.1115617752075195	24.000783920288086
100000	a	0.6125093102455139	17.665924072265625
100000	a	0.35892409086227417	7.128061294555664
100000	a	0.8046777844429016	19.442190170288086
100000	a	0.43833157420158386	16.285158157348633
100000	a	0.05911632999777794	17.606842041015625
100000	a	1.5588226318359375	9.205928802490234
100000	a	3.2727243900299072	17.94393539428711
100000	a	0.7522019743919373	24.524173736572266
100000	a	0.08539242297410965	11.353963851928711
100000	a	2.880493402481079	21.702571868896484
100000	a	1.7249407768249512	25.492862701416016
100000	a	2.1037521362304688	13.450263023376465
100000	a	0.032923467457294464	16.638450622558594
100000	a	0.27945220470428467	13.290371894836426
100000	a	0.053485430777072906	18.799766540527344
100000	a	0.48062530159950256	20.715417861938477
100000	a	2.7377493381500244	21.666635513305664
100000	a	0.009765560738742352	22.035917282104492
100000	a	0.0031280554831027985	18.511911392211914
100000	a	0.08521178364753723	23.101924896240234
100000	a	0.00630617793649435	28.598623275756836
100000	a	6.915073394775391	13.338285446166992
100000	a	0.04192516207695007	20.327089309692383
100000	a	0.47968897223472595	20.275875091552734
100000	a	0.01386084221303463	16.389789581298828
100000	a	0.1955699771642685	15.001004219055176
100000	a	0.1856842190027237	17.499120712280273
100000	a	0.0022848781663924456	17.163551330566406
100000	a	0.09636598080396652	3.760101556777954
100000	a	1.231423020362854	16.16691017150879
100000	a	2.9223015308380127	15.394511222839355
100000	a	0.33179548382759094	12.872052192687988
100000	a	1.7574689388275146	13.09317684173584
100000	a	1.2741003036499023	17.276477813720703
100000	a	0.03554754704236984	12.903059959411621
100000	a	0.34140855073928833	9.275508880615234
100000	a	0.43624070286750793	20.610767364501953
100000	a	3.108811855316162	19.77761459350586
100000	a	0.012606644071638584	4.981410503387451
100000	a	1.872174859046936	7.05539608001709
100000	a	1.5479958057403564	13.679329872131348
100000	a	0.4250221848487854	18.889808654785156
100000	a	2.271695375442505	9.849899291992188
100000	a	0.0029274472035467625	11.357234001159668
100000	a	0.04237043112516403	16.233776092529297
100000	a	0.18438519537448883	23.590492248535156
100000	a	0.02280612476170063	20.47292137145996
100000	a	0.27474579215049744	13.686797142028809
100000	a	0.22186540067195892	9.579536437988281
100000	a	0.010133986361324787	15.68477725982666
100000	a	0.011214608326554298	18.22351837158203
100000	a	0.15137505531311035	19.489299774169922
100000	a	0.050906673073768616	15.03561782836914
100000	a	3.2777316570281982	12.05124568939209
100000	a	0.08708608895540237	21.066469192504883
100000	a	0.31856489181518555	25.018808364868164
100000	a	0.11220049113035202	16.73733139038086
100000	a	3.6750035285949707	29.715681076049805
100000	a	1.102756142616272	16.622543334960938
100000	a	0.022160056978464127	15.878310203552246
100000	a	0.4596588611602783	13.118889808654785
100000	a	0.23555468022823334	20.012969970703125
100000	a	1.3764338493347168	12.47690200805664
100000	a	0.02125297486782074	16.218229293823242
100000	a	2.964980125427246	12.396002769470215
100000	a	0.10522136092185974	1.8641905784606934
100000	a	0.2513192296028137	12.430996894836426
100000	a	0.18852005898952484	26.92519760131836
100000	a	0.02174961194396019	15.400586128234863
100000	a	0.1272698938846588	8.641364097595215
100000	a	0.04204609617590904	16.847043991088867
100000	a	0.16927610337734222	16.59023666381836
100000	a	0.2078597992658615	21.106563568115234
100000	a	2.670724630355835	17.90959358215332
100000	a	2.973970413208008	13.667198181152344
100000	a	0.20863041281700134	22.1175537109375
100000	a	0.5000580549240112	15.398457527160645
100000	a	3.9157776832580566	14.053516387939453
100000	a	0.43854424357414246	21.368656158447266
100000	a	0.07488902658224106	19.617881774902344
100000	a	0.1105596274137497	27.577627182006836
100000	a	0.12515340745449066	21.379371643066406
100000	a	0.9585791230201721	15.263101577758789
100000	a	1.6775062084197998	11.168838500976562
100000	a	2.328295946121216	12.84052562713623
100000	a	0.010195299051702023	15.815606117248535
100000	a	0.09176269918680191	17.206811904907227
100000	a	0.2384113371372223	13.042919158935547
100000	a	4.745144844055176	21.98269271850586
100000	a	0.08176201581954956	18.519580841064453
100000	a	0.020943820476531982	18.339021682739258
100000	a	0.003428675699979067	5.74626350402832
100000	a	4.0924882888793945	11.803322792053223
100000	a	0.1441836655139923	15.93289566040039
100000	a	0.018436376005411148	15.7256498336792
100000	a	0.035352692008018494	12.164604187011719
100000	a	0.06880711764097214	24.66058921813965
100000	a	0.18863001465797424	29.030380249023438
100000	a	0.06163227558135986	18.286333084106445
100000	a	0.09939452260732651	16.307392120361328
100000	a	0.02113010734319687	21.254608154296875
100000	a	0.03619840368628502	13.984416961669922
100000	a	0.05291726812720299	15.398399353027344
100000	a	5.15010929107666	2.0420472621917725
100000	a	0.009668686427175999	10.96889591217041
100000	a	0.17037083208560944	11.059453964233398
100000	a	0.2085098773241043	27.254003524780273
100000	a	0.048339542001485825	17.843873977661133
100000	a	0.8654471039772034	15.33759880065918
100000	a	0.5622442364692688	16.27071762084961
100000	a	0.8328409790992737	16.49491310119629
100000	a	0.25463926792144775	17.573083877563477
100000	a	1.7066463232040405	24.927400588989258
100000	a	2.224499225616455	15.04919147491455
100000	a	1.2014797925949097	14.136109352111816
100000	a	6.91232967376709	14.56711196899414
100000	a	0.6513334512710571	12.295246124267578
100000	a	0.030252870172262192	6.310946941375732
100000	a	0.21411634981632233	19.56053924560547
100000	a	0.0882292315363884	14.260859489440918
100000	a	0.1093231588602066	1.165238618850708
100000	a	0.7143429517745972	10.904574394226074
100000	a	0.008302400819957256	8.599141120910645
100000	a	5.816900730133057	18.784461975097656
100000	a	0.03635386750102043	17.114492416381836
100000	a	0.2680838704109192	15.982367515563965
100000	a	0.39121344685554504	14.631420135498047
100000	a	1.0906827449798584	6.753295421600342
100000	a	0.4341069757938385	20.17001724243164
100000	a	0.3583403527736664	16.712852478027344
100000	a	0.30698156356811523	16.371185302734375
100000	a	0.2739405930042267	22.284103393554688
100000	a	0.9271391034126282	11.106515884399414
100000	a	3.492718458175659	6.075445652008057
100000	a	1.1291016340255737	9.296459197998047
100000	a	0.39005187153816223	22.38663101196289
100000	a	6.1769537925720215	18.60630989074707
100000	a	6.724545478820801	20.420467376708984
100000	a	0.14100198447704315	21.82756805419922
100000	a	5.996467590332031	12.954087257385254
100000	a	0.036927543580532074	14.370035171508789
100000	a	0.05097517743706703	28.46434783935547
100000	a	0.016438528895378113	15.059894561767578
100000	a	0.6667225956916809	18.15712547302246
100000	a	0.06319853663444519	20.474245071411133
100000	a	0.8270752429962158	15.340408325195312
100000	a	0.13487938046455383	16.00682830810547
100000	a	0.2048269361257553	17.21790313720703
100000	a	0.4012436866760254	18.30438804626465
100000	a	0.5086509585380554	14.055814743041992
100000	a	0.04696556180715561	21.186168670654297
100000	a	0.0013942489167675376	13.597122192382812
100000	a	0.045810434967279434	17.178281784057617
100000	a	0.2406904399394989	20.093847274780273
100000	a	1.281581997871399	18.500337600708008
100000	a	0.16866907477378845	16.3373966217041
100000	a	1.1078184843063354	22.675052642822266
100000	a	0.06264898926019669	15.693694114685059
100000	a	0.03874974697828293	19.170787811279297
100000	a	0.4199675917625427	28.36632537841797
100000	a	1.155582308769226	20.36918067932129
100000	a	0.4833240807056427	15.10140323638916
100000	a	1.9453105926513672	10.64406681060791
100000	a	0.14648959040641785	13.427974700927734
100000	a	3.5978431701660156	14.320223808288574
100000	a	0.033234234899282455	18.077306747436523
100000	a	0.16764527559280396	14.290085792541504
100000	a	0.1543847620487213	20.607393264770508
100000	a	0.2947542667388916	19.178192138671875
100000	a	0.36025291681289673	19.201122283935547
100000	a	0.8703000545501709	22.713926315307617
100000	a	2.2643535137176514	27.469911575317383
100000	a	0.006773072294890881	20.40648651123047
100000	a	0.14216703176498413	16.096393585205078
100000	a	0.24809589982032776	15.616311073303223
100000	a	0.011623972095549107	6.995729446411133
100000	a	0.09172704815864563	25.06617546081543
100000	a	0.12211472541093826	8.747044563293457
100000	a	0.02436024881899357	7.949326038360596
100000	a	0.1367192566394806	16.54026985168457
100000	a	2.8881912231445312	11.316668510437012
100000	a	0.054349079728126526	10.722719192504883
100000	a	5.228816509246826	26.35849952697754
100000	a	0.5012457370758057	9.629243850708008
100000	a	0.12990228831768036	15.857844352722168
100000	a	1.0714598894119263	20.532514572143555
100000	a	1.5498086214065552	14.437586784362793
100000	a	0.055044569075107574	20.750770568847656
100000	a	0.07220504432916641	29.691495895385742
100000	a	0.014879444614052773	12.747539520263672
100000	a	0.09494027495384216	5.745273590087891
100000	a	1.8640393018722534	23.503225326538086
100000	a	0.00578314159065485	14.326227188110352
100000	a	0.06177793815732002	13.628850936889648
100000	a	0.10226327925920486	17.627466201782227
100000	by	0.008358186110854149	20.770267486572266
100000	by	0.0002847453870344907	15.771903991699219
100000	by	0.0005816766060888767	23.237762451171875
100000	by	0.018712414428591728	9.846151351928711
100000	by	0.0013487162068486214	10.384069442749023
100000	by	0.052131328731775284	20.50497055053711
100000	by	0.0004647719906643033	9.59145450592041
100000	by	0.07874125242233276	10.172876358032227
100000	by	0.00040464592166244984	12.053627967834473
100000	by	0.011181849986314774	19.96678924560547
100000	by	0.0009263379033654928	17.725852966308594
100000	by	0.08352997153997421	17.191585540771484
100000	by	0.16047094762325287	17.574703216552734
100000	by	0.197302907705307	20.83641815185547
100000	by	0.02020309306681156	16.485950469970703
100000	by	7.243546485900879	19.588409423828125
100000	by	6.596269130706787	9.929733276367188
100000	by	0.013466640375554562	20.713394165039062
100000	by	0.1603212207555771	25.048412322998047
100000	by	0.026631159707903862	28.994647979736328
100000	by	0.40876108407974243	6.725205898284912
100000	by	1.7736693620681763	14.991838455200195
100000	by	0.5959519743919373	20.56043243408203
100000	by	0.01966218091547489	16.999486923217773
100000	by	0.33962440490722656	29.78753662109375
100000	by	0.20194385945796967	20.614439010620117
100000	by	0.024684308096766472	23.054405212402344
100000	by	1.3089356422424316	11.038865089416504
100000	by	0.015194515697658062	21.155237197875977
100000	by	0.08853138983249664	20.660627365112305
100000	by	0.0018388921162113547	15.570887565612793
100000	by	0.7395540475845337	22.045879364013672
100000	by	0.3232855498790741	18.597856521606445
100000	by	4.172702312469482	15.735326766967773
100000	by	1.5065045356750488	13.877615928649902
100000	by	0.00010164532432099804	13.393019676208496
100000	by	0.2362300306558609	21.535945892333984
100000	by	3.6602861881256104	21.01062774658203
100000	by	0.0016695413505658507	15.362861633300781
100000	by	0.006416646763682365	14.093716621398926
100000	by	0.3713780343532562	19.681570053100586
100000	by	0.14544954895973206	6.072048187255859
100000	by	0.0024215690791606903	12.211236953735352
100000	by	0.92397141456604	6.2688751220703125
100000	by	0.9099250435829163	18.798086166381836
100000	by	1.826764702796936	12.076250076293945
100000	by	1.302237868309021	13.246988296508789
100000	by	0.24489757418632507	20.242992401123047
100000	by	0.0006339813116937876	22.163860321044922
100000	by	0.004470470827072859	13.307268142700195
100000	by	0.010867826640605927	16.67571258544922
100000	by	0.6474904417991638	26.907527923583984
100000	by	1.2999320030212402	23.3126220703125
100000	by	3.0737972259521484	14.71334171295166
100000	by	0.08054833114147186	14.288019180297852
100000	by	6.860041618347168	28.34621238708496
100000	by	0.001760714454576373	14.417715072631836
100000	by	0.001174001139588654	16.2493839263916
100000	by	0.0023963316343724728	23.817049026489258
100000	by	0.0037126329261809587	14.319955825805664
100000	by	2.3126437664031982	17.251548767089844
100000	by	5.155993461608887	16.578218460083008
100000	by	1.8428171873092651	14.04407787322998
100000	by	0.15005530416965485	22.113807678222656
100000	by	1.682456374168396	16.963428497314453
100000	by	0.22377341985702515	16.403173446655273
100000	by	0.5673016309738159	19.00788688659668
100000	by	0.045481596142053604	2.978383779525757
100000	by	3.6830995082855225	14.000679969787598
100000	by	1.5891340970993042	24.97825050354004
100000	by	2.707033157348633	23.29155921936035
100000	by	0.20911462604999542	8.957393646240234
100000	by	0.13329826295375824	11.137337684631348
100000	by	0.09233812242746353	24.870891571044922
100000	by	9.151069641113281	16.73224449157715
100000	by	0.20526665449142456	13.222432136535645
100000	by	0.8005251884460449	13.760875701904297
100000	by	0.3403611481189728	9.732707977294922
100000	by	2.0474400520324707	23.343191146850586
100000	by	0.21989881992340088	12.992743492126465
100000	by	0.5775492787361145	17.086841583251953
100000	by	0.24496595561504364	8.363092422485352
100000	by	0.1618046760559082	18.50067901611328
100000	by	1.4089100360870361	11.661693572998047
100000	by	0.7678963541984558	10.608861923217773
100000	by	0.2276851236820221	13.806754112243652
100000	by	0.35594865679740906	21.246082305908203
100000	by	0.07926371693611145	13.528639793395996
100000	by	1.547316074371338	25.58761978149414
100000	by	0.7207455039024353	16.791521072387695
100000	by	0.0021419995464384556	23.4040470123291
100000	by	0.8181055784225464	15.383145332336426
100000	by	5.904959201812744	16.128931045532227
100000	by	2.711326837539673	16.095394134521484
100000	by	0.8401928544044495	6.581774711608887
100000	by	0.194803848862648	25.367704391479492
100000	by	0.10250034183263779	19.50358009338379
100000	by	0.019553394988179207	23.38736915588379
100000	by	0.041278619319200516	26.508195877075195
100000	by	0.690564751625061	14.88129997253418
100000	by	0.021890517324209213	17.9039306640625
100000	by	0.050962261855602264	24.746381759643555
100000	by	0.07843814045190811	17.479873657226562
100000	by	7.396770000457764	15.9229097366333
100000	by	14.210853576660156	22.5456485748291
100000	by	0.1137823686003685	25.943696975708008
100000	by	0.5408174395561218	13.348671913146973
100000	by	3.647000789642334	15.238310813903809
100000	by	0.09243538975715637	28.221294403076172
100000	by	2.1592624187469482	10.247032165527344
100000	by	0.0013890845002606511	27.401151657104492
100000	by	2.069551706314087	18.075761795043945
100000	by	15.46926212310791	20.448169708251953
100000	by	12.98328685760498	15.174959182739258
100000	by	0.009367023594677448	13.762351036071777
100000	by	0.6879938244819641	16.534210205078125
100000	by	5.059009075164795	22.44975471496582
100000	by	3.406301975250244	9.657540321350098
